Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4201,100941 (4201),"1/1/2019 - 3/31/2019, Every day, Daily Average",867,590,1273
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4202,100682 (4202),"1/1/2019 - 3/31/2019, Every day, Daily Average",1379,1038,1830
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4206,100944 (4206),"1/1/2019 - 3/31/2019, Every day, Daily Average",847,578,1240
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4207,100846 (4207),"1/1/2019 - 3/31/2019, Every day, Daily Average",754,518,1096
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4208,101124 (4208),"1/1/2019 - 3/31/2019, Every day, Daily Average",1896,1488,2414
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4209,406402 (4209),"1/1/2019 - 3/31/2019, Every day, Daily Average",2070,1563,2740
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4210,100713 (4210),"1/1/2019 - 3/31/2019, Every day, Daily Average",1070,763,1499
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4212,100705 (4212),"1/1/2019 - 3/31/2019, Every day, Daily Average",1198,881,1627
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4213,101203 (4213),"1/1/2019 - 3/31/2019, Every day, Daily Average",1989,1564,2528
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4215,100707 (4215),"1/1/2019 - 3/31/2019, Every day, Daily Average",1199,872,1647
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4216,100842 (4216),"1/1/2019 - 3/31/2019, Every day, Daily Average",757,489,1171
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4217,101191 (4217),"1/1/2019 - 3/31/2019, Every day, Daily Average",1929,1487,2500
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4218,100845 (4218),"1/1/2019 - 3/31/2019, Every day, Daily Average",738,497,1093
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4219,100684 (4219),"1/1/2019 - 3/31/2019, Every day, Daily Average",1305,957,1778
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4221,100686 (4221),"1/1/2019 - 3/31/2019, Every day, Daily Average",1398,1046,1868
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4222,101114 (4222),"1/1/2019 - 3/31/2019, Every day, Daily Average",1863,1453,2388
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4223,101113 (4223),"1/1/2019 - 3/31/2019, Every day, Daily Average",1713,1353,2167
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4224,100722 (4224),"1/1/2019 - 3/31/2019, Every day, Daily Average",878,614,1254
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4225,100848 (4225),"1/1/2019 - 3/31/2019, Every day, Daily Average",817,564,1181
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4227,100723 (4227),"1/1/2019 - 3/31/2019, Every day, Daily Average",915,644,1298
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4228,100714 (4228),"1/1/2019 - 3/31/2019, Every day, Daily Average",972,684,1379
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4229,101212 (4229),"1/1/2019 - 3/31/2019, Every day, Daily Average",1844,1460,2328
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4230,100706 (4230),"1/1/2019 - 3/31/2019, Every day, Daily Average",1109,789,1558
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4232,101204 (4232),"1/1/2019 - 3/31/2019, Every day, Daily Average",1950,1561,2435
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4233,406480 (4233),"1/1/2019 - 3/31/2019, Every day, Daily Average",2409,1739,3336
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4235,406463 (4235),"1/1/2019 - 3/31/2019, Every day, Daily Average",1732,1208,2482
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4237,100852 (4237),"1/1/2019 - 3/31/2019, Every day, Daily Average",651,433,977
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4238,100685 (4238),"1/1/2019 - 3/31/2019, Every day, Daily Average",1378,1024,1853
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4239,101196 (4239),"1/1/2019 - 3/31/2019, Every day, Daily Average",1991,1566,2530
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4240,101181 (4240),"1/1/2019 - 3/31/2019, Every day, Daily Average",1954,1519,2513
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4241,101185 (4241),"1/1/2019 - 3/31/2019, Every day, Daily Average",1967,1489,2598
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4242,406481 (4242),"1/1/2019 - 3/31/2019, Every day, Daily Average",2274,1605,3221
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4244,100851 (4244),"1/1/2019 - 3/31/2019, Every day, Daily Average",944,625,1424
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4246,405191 (4246),"1/1/2019 - 3/31/2019, Every day, Daily Average",2853,2162,3763
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4247,100882 (4247),"1/1/2019 - 3/31/2019, Every day, Daily Average",1435,1069,1925
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4250,100854 (4250),"1/1/2019 - 3/31/2019, Every day, Daily Average",955,643,1418
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4251,101214 (4251),"1/1/2019 - 3/31/2019, Every day, Daily Average",1905,1507,2407
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4255,100864 (4255),"1/1/2019 - 3/31/2019, Every day, Daily Average",1071,753,1521
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4256,406406 (4256),"1/1/2019 - 3/31/2019, Every day, Daily Average",1658,1205,2279
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4257,101205 (4257),"1/1/2019 - 3/31/2019, Every day, Daily Average",1923,1518,2434
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4258,100871 (4258),"1/1/2019 - 3/31/2019, Every day, Daily Average",1076,759,1525
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4262,101112 (4262),"1/1/2019 - 3/31/2019, Every day, Daily Average",1679,1310,2151
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4263,100875 (4263),"1/1/2019 - 3/31/2019, Every day, Daily Average",1183,853,1640
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4264,100881 (4264),"1/1/2019 - 3/31/2019, Every day, Daily Average",1297,947,1775
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4265,100943 (4265),"1/1/2019 - 3/31/2019, Every day, Daily Average",667,446,997
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4266,101117 (4266),"1/1/2019 - 3/31/2019, Every day, Daily Average",1554,1188,2032
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4268,101115 (4268),"1/1/2019 - 3/31/2019, Every day, Daily Average",1818,1425,2319
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4269,100855 (4269),"1/1/2019 - 3/31/2019, Every day, Daily Average",950,642,1404
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4272,100872 (4272),"1/1/2019 - 3/31/2019, Every day, Daily Average",1131,808,1583
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4273,100893 (4273),"1/1/2019 - 3/31/2019, Every day, Daily Average",1294,918,1822
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4275,100956 (4275),"1/1/2019 - 3/31/2019, Every day, Daily Average",1149,834,1582
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4276,101206 (4276),"1/1/2019 - 3/31/2019, Every day, Daily Average",1916,1491,2462
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4277,100861 (4277),"1/1/2019 - 3/31/2019, Every day, Daily Average",1105,762,1601
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4278,100942 (4278),"1/1/2019 - 3/31/2019, Every day, Daily Average",899,617,1308
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4280,101119 (4280),"1/1/2019 - 3/31/2019, Every day, Daily Average",1553,1184,2036
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4281,101118 (4281),"1/1/2019 - 3/31/2019, Every day, Daily Average",1461,1082,1971
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4282,100859 (4282),"1/1/2019 - 3/31/2019, Every day, Daily Average",1024,701,1494
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4284,100874 (4284),"1/1/2019 - 3/31/2019, Every day, Daily Average",1229,892,1693
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4286,100856 (4286),"1/1/2019 - 3/31/2019, Every day, Daily Average",1074,741,1555
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4287,101116 (4287),"1/1/2019 - 3/31/2019, Every day, Daily Average",1686,1303,2181
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4289,406470 (4289),"1/1/2019 - 3/31/2019, Every day, Daily Average",2165,1542,3037
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4290,101213 (4290),"1/1/2019 - 3/31/2019, Every day, Daily Average",1842,1446,2345
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4293,101207 (4293),"1/1/2019 - 3/31/2019, Every day, Daily Average",1811,1398,2345
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4294,101192 (4294),"1/1/2019 - 3/31/2019, Every day, Daily Average",1861,1421,2436
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4295,100873 (4295),"1/1/2019 - 3/31/2019, Every day, Daily Average",1250,904,1727
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4296,100863 (4296),"1/1/2019 - 3/31/2019, Every day, Daily Average",1179,854,1626
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4299,101182 (4299),"1/1/2019 - 3/31/2019, Every day, Daily Average",1798,1362,2373
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4300,101101 (4300),"1/1/2019 - 3/31/2019, Every day, Daily Average",1565,1185,2066
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4302,101184 (4302),"1/1/2019 - 3/31/2019, Every day, Daily Average",1787,1340,2382
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4303,101105 (4303),"1/1/2019 - 3/31/2019, Every day, Daily Average",1564,1200,2037
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4304,101091 (4304),"1/1/2019 - 3/31/2019, Every day, Daily Average",1194,826,1725
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4308,100891 (4308),"1/1/2019 - 3/31/2019, Every day, Daily Average",1240,888,1730
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4309,101221 (4309),"1/1/2019 - 3/31/2019, Every day, Daily Average",1805,1392,2339
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4313,100862 (4313),"1/1/2019 - 3/31/2019, Every day, Daily Average",1169,844,1618
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4314,100857 (4314),"1/1/2019 - 3/31/2019, Every day, Daily Average",1009,679,1497
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4315,100953 (4315),"1/1/2019 - 3/31/2019, Every day, Daily Average",1173,833,1649
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4316,101227 (4316),"1/1/2019 - 3/31/2019, Every day, Daily Average",1751,1327,2310
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4317,100858 (4317),"1/1/2019 - 3/31/2019, Every day, Daily Average",1093,757,1577
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4319,100894 (4319),"1/1/2019 - 3/31/2019, Every day, Daily Average",1293,948,1762
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4322,101195 (4322),"1/1/2019 - 3/31/2019, Every day, Daily Average",1741,1321,2292
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4323,101104 (4323),"1/1/2019 - 3/31/2019, Every day, Daily Average",1563,1172,2084
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4324,101222 (4324),"1/1/2019 - 3/31/2019, Every day, Daily Average",1761,1341,2312
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4329,100906 (4329),"1/1/2019 - 3/31/2019, Every day, Daily Average",1165,836,1623
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4330,101226 (4330),"1/1/2019 - 3/31/2019, Every day, Daily Average",1698,1286,2241
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4331,100951 (4331),"1/1/2019 - 3/31/2019, Every day, Daily Average",1301,958,1765
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4333,100895 (4333),"1/1/2019 - 3/31/2019, Every day, Daily Average",1276,925,1759
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4334,101193 (4334),"1/1/2019 - 3/31/2019, Every day, Daily Average",1712,1281,2287
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4335,101102 (4335),"1/1/2019 - 3/31/2019, Every day, Daily Average",1350,995,1830
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4336,100952 (4336),"1/1/2019 - 3/31/2019, Every day, Daily Average",1260,901,1761
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4337,406464 (4337),"1/1/2019 - 3/31/2019, Every day, Daily Average",1962,1387,2774
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4338,100901 (4338),"1/1/2019 - 3/31/2019, Every day, Daily Average",782,521,1173
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4339,100934 (4339),"1/1/2019 - 3/31/2019, Every day, Daily Average",925,641,1332
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4340,100931 (4340),"1/1/2019 - 3/31/2019, Every day, Daily Average",1111,758,1626
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4346,100902 (4346),"1/1/2019 - 3/31/2019, Every day, Daily Average",939,637,1384
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4347,100853 (4347),"1/1/2019 - 3/31/2019, Every day, Daily Average",681,459,1009
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4354,101103 (4354),"1/1/2019 - 3/31/2019, Every day, Daily Average",1482,1087,2018
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4359,100905 (4359),"1/1/2019 - 3/31/2019, Every day, Daily Average",1053,751,1475
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4360,101223 (4360),"1/1/2019 - 3/31/2019, Every day, Daily Average",1765,1330,2341
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4362,100903 (4362),"1/1/2019 - 3/31/2019, Every day, Daily Average",961,660,1398
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4365,101225 (4365),"1/1/2019 - 3/31/2019, Every day, Daily Average",1724,1300,2285
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4366,101224 (4366),"1/1/2019 - 3/31/2019, Every day, Daily Average",1778,1354,2333
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4367,101093 (4367),"1/1/2019 - 3/31/2019, Every day, Daily Average",1356,942,1950
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4369,100896 (4369),"1/1/2019 - 3/31/2019, Every day, Daily Average",1313,955,1803
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4370,101183 (4370),"1/1/2019 - 3/31/2019, Every day, Daily Average",1753,1322,2323
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4371,101092 (4371),"1/1/2019 - 3/31/2019, Every day, Daily Average",1096,765,1569
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4372,100915 (4372),"1/1/2019 - 3/31/2019, Every day, Daily Average",715,482,1060
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4374,100907 (4374),"1/1/2019 - 3/31/2019, Every day, Daily Average",1106,772,1583
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4376,405270 (4376),"1/1/2019 - 3/31/2019, Every day, Daily Average",2801,2157,3637
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4377,100892 (4377),"1/1/2019 - 3/31/2019, Every day, Daily Average",1066,758,1497
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4378,100898 (4378),"1/1/2019 - 3/31/2019, Every day, Daily Average",1040,730,1481
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4379,406381 (4379),"1/1/2019 - 3/31/2019, Every day, Daily Average",1623,1181,2229
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4381,100933 (4381),"1/1/2019 - 3/31/2019, Every day, Daily Average",1060,714,1572
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4382,100932 (4382),"1/1/2019 - 3/31/2019, Every day, Daily Average",1158,789,1698
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4385,101261 (4385),"1/1/2019 - 3/31/2019, Every day, Daily Average",1276,938,1734
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4387,101194 (4387),"1/1/2019 - 3/31/2019, Every day, Daily Average",1656,1247,2197
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4388,100897 (4388),"1/1/2019 - 3/31/2019, Every day, Daily Average",1241,874,1761
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4389,100908 (4389),"1/1/2019 - 3/31/2019, Every day, Daily Average",839,570,1233
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4390,100904 (4390),"1/1/2019 - 3/31/2019, Every day, Daily Average",818,555,1205
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4391,100916 (4391),"1/1/2019 - 3/31/2019, Every day, Daily Average",763,515,1129
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4392,406382 (4392),"1/1/2019 - 3/31/2019, Every day, Daily Average",1632,1190,2237
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4393,101241 (4393),"1/1/2019 - 3/31/2019, Every day, Daily Average",1470,1072,2014
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4394,101041 (4394),"1/1/2019 - 3/31/2019, Every day, Daily Average",856,583,1256
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4395,100971 (4395),"1/1/2019 - 3/31/2019, Every day, Daily Average",1343,1011,1783
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4397,101265 (4397),"1/1/2019 - 3/31/2019, Every day, Daily Average",1322,969,1803
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4398,101231 (4398),"1/1/2019 - 3/31/2019, Every day, Daily Average",1695,1243,2310
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4399,101266 (4399),"1/1/2019 - 3/31/2019, Every day, Daily Average",1539,1138,2079
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4400,101232 (4400),"1/1/2019 - 3/31/2019, Every day, Daily Average",1590,1172,2156
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4401,101071 (4401),"1/1/2019 - 3/31/2019, Every day, Daily Average",1187,855,1646
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4402,101081 (4402),"1/1/2019 - 3/31/2019, Every day, Daily Average",1024,685,1530
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4404,101233 (4404),"1/1/2019 - 3/31/2019, Every day, Daily Average",1499,1108,2026
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4405,101234 (4405),"1/1/2019 - 3/31/2019, Every day, Daily Average",1480,1100,1990
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4406,100967 (4406),"1/1/2019 - 3/31/2019, Every day, Daily Average",1270,920,1751
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4407,406365 (4407),"1/1/2019 - 3/31/2019, Every day, Daily Average",1715,1261,2332
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4408,406331 (4408),"1/1/2019 - 3/31/2019, Every day, Daily Average",1766,1302,2393
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4412,101235 (4412),"1/1/2019 - 3/31/2019, Every day, Daily Average",1536,1151,2048
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4414,101042 (4414),"1/1/2019 - 3/31/2019, Every day, Daily Average",890,604,1310
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4415,101262 (4415),"1/1/2019 - 3/31/2019, Every day, Daily Average",1256,910,1732
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4416,101085 (4416),"1/1/2019 - 3/31/2019, Every day, Daily Average",1025,712,1474
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4418,100965 (4418),"1/1/2019 - 3/31/2019, Every day, Daily Average",1298,960,1754
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4419,10091A (4419),"1/1/2019 - 3/31/2019, Every day, Daily Average",786,528,1169
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4423,100911 (4423),"1/1/2019 - 3/31/2019, Every day, Daily Average",920,624,1354
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4425,101084 (4425),"1/1/2019 - 3/31/2019, Every day, Daily Average",1283,884,1860
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4426,101082 (4426),"1/1/2019 - 3/31/2019, Every day, Daily Average",917,627,1339
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4427,101047 (4427),"1/1/2019 - 3/31/2019, Every day, Daily Average",910,618,1338
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4428,100919 (4428),"1/1/2019 - 3/31/2019, Every day, Daily Average",999,687,1452
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4429,101072 (4429),"1/1/2019 - 3/31/2019, Every day, Daily Average",1080,761,1532
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4431,406350 (4431),"1/1/2019 - 3/31/2019, Every day, Daily Average",1727,1272,2342
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4432,101251 (4432),"1/1/2019 - 3/31/2019, Every day, Daily Average",1541,1131,2098
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4433,100966 (4433),"1/1/2019 - 3/31/2019, Every day, Daily Average",1307,1001,1706
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4434,101264 (4434),"1/1/2019 - 3/31/2019, Every day, Daily Average",1386,1017,1888
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4435,101046 (4435),"1/1/2019 - 3/31/2019, Every day, Daily Average",1187,843,1671
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4436,100914 (4436),"1/1/2019 - 3/31/2019, Every day, Daily Average",976,677,1405
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4437,100964 (4437),"1/1/2019 - 3/31/2019, Every day, Daily Average",1433,1055,1945
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4438,101073 (4438),"1/1/2019 - 3/31/2019, Every day, Daily Average",1171,828,1655
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4442,100921 (4442),"1/1/2019 - 3/31/2019, Every day, Daily Average",1168,811,1681
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4444,101043 (4444),"1/1/2019 - 3/31/2019, Every day, Daily Average",1088,764,1547
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4445,100912 (4445),"1/1/2019 - 3/31/2019, Every day, Daily Average",1120,798,1570
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4446,100918 (4446),"1/1/2019 - 3/31/2019, Every day, Daily Average",1116,775,1606
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4447,101083 (4447),"1/1/2019 - 3/31/2019, Every day, Daily Average",944,650,1370
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4448,100961 (4448),"1/1/2019 - 3/31/2019, Every day, Daily Average",1389,1005,1918
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4449,100963 (4449),"1/1/2019 - 3/31/2019, Every day, Daily Average",1442,1077,1929
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4450,406322 (4450),"1/1/2019 - 3/31/2019, Every day, Daily Average",1905,1519,2388
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4451,101008 (4451),"1/1/2019 - 3/31/2019, Every day, Daily Average",1047,730,1499
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4452,101001 (4452),"1/1/2019 - 3/31/2019, Every day, Daily Average",1228,885,1702
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4453,100913 (4453),"1/1/2019 - 3/31/2019, Every day, Daily Average",1167,842,1615
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4454,405351 (4454),"1/1/2019 - 3/31/2019, Every day, Daily Average",2360,1808,3080
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4455,10091D (4455),"1/1/2019 - 3/31/2019, Every day, Daily Average",1189,848,1665
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4456,406301 (4456),"1/1/2019 - 3/31/2019, Every day, Daily Average",1638,1207,2222
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4457,100917 (4457),"1/1/2019 - 3/31/2019, Every day, Daily Average",787,537,1152
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4458,100983 (4458),"1/1/2019 - 3/31/2019, Every day, Daily Average",1237,877,1743
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4459,406351 (4459),"1/1/2019 - 3/31/2019, Every day, Daily Average",1748,1289,2369
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4460,406334 (4460),"1/1/2019 - 3/31/2019, Every day, Daily Average",1812,1347,2435
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",4461,101007 (4461),"1/1/2019 - 3/31/2019, Every day, Daily Average",1132,799,1601
