Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3514,406656 (3514),"1/1/2019 - 3/31/2019, Every day, Daily Average",1647,1111,2441
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3515,406653 (3515),"1/1/2019 - 3/31/2019, Every day, Daily Average",1803,1201,2706
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3520,100176 (3520),"1/1/2019 - 3/31/2019, Every day, Daily Average",707,491,1016
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3523,100373 (3523),"1/1/2019 - 3/31/2019, Every day, Daily Average",1721,1278,2316
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3524,100171 (3524),"1/1/2019 - 3/31/2019, Every day, Daily Average",773,547,1092
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3531,406615 (3531),"1/1/2019 - 3/31/2019, Every day, Daily Average",1744,1206,2520
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3533,100242 (3533),"1/1/2019 - 3/31/2019, Every day, Daily Average",968,676,1385
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3534,100183 (3534),"1/1/2019 - 3/31/2019, Every day, Daily Average",848,583,1231
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3535,407003 (3535),"1/1/2019 - 3/31/2019, Every day, Daily Average",1640,1135,2369
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3536,406982 (3536),"1/1/2019 - 3/31/2019, Every day, Daily Average",1382,913,2090
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3538,100181 (3538),"1/1/2019 - 3/31/2019, Every day, Daily Average",1089,744,1593
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3539,100351 (3539),"1/1/2019 - 3/31/2019, Every day, Daily Average",1215,860,1715
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3540,100221 (3540),"1/1/2019 - 3/31/2019, Every day, Daily Average",1050,740,1488
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3543,100243 (3543),"1/1/2019 - 3/31/2019, Every day, Daily Average",1159,817,1643
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3544,406651 (3544),"1/1/2019 - 3/31/2019, Every day, Daily Average",1740,1188,2547
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3545,100354 (3545),"1/1/2019 - 3/31/2019, Every day, Daily Average",1281,926,1771
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3546,100162 (3546),"1/1/2019 - 3/31/2019, Every day, Daily Average",590,408,852
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3547,100163 (3547),"1/1/2019 - 3/31/2019, Every day, Daily Average",553,340,897
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3548,100362 (3548),"1/1/2019 - 3/31/2019, Every day, Daily Average",1473,1095,1979
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3549,100093 (3549),"1/1/2019 - 3/31/2019, Every day, Daily Average",304,193,476
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3550,100182 (3550),"1/1/2019 - 3/31/2019, Every day, Daily Average",965,644,1445
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3551,100172 (3551),"1/1/2019 - 3/31/2019, Every day, Daily Average",624,444,875
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3552,100363 (3552),"1/1/2019 - 3/31/2019, Every day, Daily Average",1595,1195,2127
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3553,100361 (3553),"1/1/2019 - 3/31/2019, Every day, Daily Average",1413,1025,1946
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3555,100222 (3555),"1/1/2019 - 3/31/2019, Every day, Daily Average",1272,911,1775
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3556,100173 (3556),"1/1/2019 - 3/31/2019, Every day, Daily Average",742,515,1068
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3557,100174 (3557),"1/1/2019 - 3/31/2019, Every day, Daily Average",747,534,1043
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3558,406981 (3558),"1/1/2019 - 3/31/2019, Every day, Daily Average",1417,932,2154
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3560,100177 (3560),"1/1/2019 - 3/31/2019, Every day, Daily Average",622,447,865
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3561,100166 (3561),"1/1/2019 - 3/31/2019, Every day, Daily Average",630,424,935
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3562,100365 (3562),"1/1/2019 - 3/31/2019, Every day, Daily Average",1626,1234,2140
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3563,100167 (3563),"1/1/2019 - 3/31/2019, Every day, Daily Average",645,443,937
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3565,100175 (3565),"1/1/2019 - 3/31/2019, Every day, Daily Average",793,544,1155
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3566,100168 (3566),"1/1/2019 - 3/31/2019, Every day, Daily Average",727,499,1057
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3567,100178 (3567),"1/1/2019 - 3/31/2019, Every day, Daily Average",671,481,935
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3569,100179 (3569),"1/1/2019 - 3/31/2019, Every day, Daily Average",787,537,1151
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3570,100164 (3570),"1/1/2019 - 3/31/2019, Every day, Daily Average",571,379,859
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3571,100165 (3571),"1/1/2019 - 3/31/2019, Every day, Daily Average",548,339,885
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3573,100191 (3573),"1/1/2019 - 3/31/2019, Every day, Daily Average",1195,819,1741
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3574,10017A (3574),"1/1/2019 - 3/31/2019, Every day, Daily Average",805,559,1158
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3576,10017B (3576),"1/1/2019 - 3/31/2019, Every day, Daily Average",824,558,1215
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3577,10017F (3577),"1/1/2019 - 3/31/2019, Every day, Daily Average",714,503,1013
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3578,100011 (3578),"1/1/2019 - 3/31/2019, Every day, Daily Average",590,395,879
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3580,100184 (3580),"1/1/2019 - 3/31/2019, Every day, Daily Average",820,535,1256
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3581,10017E (3581),"1/1/2019 - 3/31/2019, Every day, Daily Average",779,542,1118
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3582,100101 (3582),"1/1/2019 - 3/31/2019, Every day, Daily Average",277,163,470
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3583,100012 (3583),"1/1/2019 - 3/31/2019, Every day, Daily Average",668,459,970
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3584,100091 (3584),"1/1/2019 - 3/31/2019, Every day, Daily Average",532,348,811
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3585,10017D (3585),"1/1/2019 - 3/31/2019, Every day, Daily Average",816,576,1155
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3586,100013 (3586),"1/1/2019 - 3/31/2019, Every day, Daily Average",722,493,1055
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3587,10017C (3587),"1/1/2019 - 3/31/2019, Every day, Daily Average",836,590,1183
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3589,100192 (3589),"1/1/2019 - 3/31/2019, Every day, Daily Average",1185,833,1685
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3590,100016 (3590),"1/1/2019 - 3/31/2019, Every day, Daily Average",737,521,1040
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3592,100223 (3592),"1/1/2019 - 3/31/2019, Every day, Daily Average",1266,888,1804
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3594,100352 (3594),"1/1/2019 - 3/31/2019, Every day, Daily Average",1362,965,1921
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3595,100193 (3595),"1/1/2019 - 3/31/2019, Every day, Daily Average",1082,733,1595
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3596,100017 (3596),"1/1/2019 - 3/31/2019, Every day, Daily Average",827,562,1215
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3597,10001A (3597),"1/1/2019 - 3/31/2019, Every day, Daily Average",867,600,1251
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3598,100019 (3598),"1/1/2019 - 3/31/2019, Every day, Daily Average",868,596,1263
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3599,100014 (3599),"1/1/2019 - 3/31/2019, Every day, Daily Average",745,501,1107
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3600,100096 (3600),"1/1/2019 - 3/31/2019, Every day, Daily Average",521,338,802
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3601,407010 (3601),"1/1/2019 - 3/31/2019, Every day, Daily Average",1731,1226,2443
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3602,100015 (3602),"1/1/2019 - 3/31/2019, Every day, Daily Average",776,534,1126
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,10001I (3603),"1/1/2019 - 3/31/2019, Every day, Daily Average",570,378,858
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3604,100353 (3604),"1/1/2019 - 3/31/2019, Every day, Daily Average",1351,960,1899
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3605,10001B (3605),"1/1/2019 - 3/31/2019, Every day, Daily Average",857,568,1292
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3606,100092 (3606),"1/1/2019 - 3/31/2019, Every day, Daily Average",407,248,665
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3607,100018 (3607),"1/1/2019 - 3/31/2019, Every day, Daily Average",838,562,1248
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3608,10001H (3608),"1/1/2019 - 3/31/2019, Every day, Daily Average",675,453,1004
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3610,100364 (3610),"1/1/2019 - 3/31/2019, Every day, Daily Average",1636,1270,2107
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3611,406655 (3611),"1/1/2019 - 3/31/2019, Every day, Daily Average",1697,1141,2523
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3612,10001G (3612),"1/1/2019 - 3/31/2019, Every day, Daily Average",745,504,1100
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3613,10036A (3613),"1/1/2019 - 3/31/2019, Every day, Daily Average",1501,1102,2042
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3614,10001F (3614),"1/1/2019 - 3/31/2019, Every day, Daily Average",779,539,1123
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3615,100094 (3615),"1/1/2019 - 3/31/2019, Every day, Daily Average",434,277,679
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3617,100097 (3617),"1/1/2019 - 3/31/2019, Every day, Daily Average",515,336,788
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3619,100211 (3619),"1/1/2019 - 3/31/2019, Every day, Daily Average",1263,891,1789
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3620,10001E (3620),"1/1/2019 - 3/31/2019, Every day, Daily Average",824,562,1206
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3621,10001D (3621),"1/1/2019 - 3/31/2019, Every day, Daily Average",891,604,1313
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3622,10001C (3622),"1/1/2019 - 3/31/2019, Every day, Daily Average",851,556,1302
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3623,100369 (3623),"1/1/2019 - 3/31/2019, Every day, Daily Average",1512,1124,2032
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3624,10001S (3624),"1/1/2019 - 3/31/2019, Every day, Daily Average",773,493,1209
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3625,10001U (3625),"1/1/2019 - 3/31/2019, Every day, Daily Average",864,564,1322
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3626,10001J (3626),"1/1/2019 - 3/31/2019, Every day, Daily Average",714,477,1066
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3627,100095 (3627),"1/1/2019 - 3/31/2019, Every day, Daily Average",459,294,714
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3629,10001K (3629),"1/1/2019 - 3/31/2019, Every day, Daily Average",742,498,1103
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3630,100199 (3630),"1/1/2019 - 3/31/2019, Every day, Daily Average",925,611,1398
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3631,10009D (3631),"1/1/2019 - 3/31/2019, Every day, Daily Average",676,434,1052
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3632,100366 (3632),"1/1/2019 - 3/31/2019, Every day, Daily Average",1591,1195,2117
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3633,100212 (3633),"1/1/2019 - 3/31/2019, Every day, Daily Average",1190,825,1716
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3634,10001L (3634),"1/1/2019 - 3/31/2019, Every day, Daily Average",811,560,1173
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3635,10001N (3635),"1/1/2019 - 3/31/2019, Every day, Daily Average",841,576,1226
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3637,100511 (3637),"1/1/2019 - 3/31/2019, Every day, Daily Average",1637,1221,2194
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3638,10001O (3638),"1/1/2019 - 3/31/2019, Every day, Daily Average",877,589,1304
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3639,406762 (3639),"1/1/2019 - 3/31/2019, Every day, Daily Average",1775,1251,2517
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3640,406652 (3640),"1/1/2019 - 3/31/2019, Every day, Daily Average",1670,1129,2469
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3641,100367 (3641),"1/1/2019 - 3/31/2019, Every day, Daily Average",1674,1237,2265
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3642,10009A (3642),"1/1/2019 - 3/31/2019, Every day, Daily Average",454,293,703
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3643,10001R (3643),"1/1/2019 - 3/31/2019, Every day, Daily Average",729,464,1144
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3644,10001P (3644),"1/1/2019 - 3/31/2019, Every day, Daily Average",799,514,1239
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3645,10009E (3645),"1/1/2019 - 3/31/2019, Every day, Daily Average",689,450,1054
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3646,100194 (3646),"1/1/2019 - 3/31/2019, Every day, Daily Average",1083,732,1601
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3647,10001V (3647),"1/1/2019 - 3/31/2019, Every day, Daily Average",835,542,1285
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3648,100368 (3648),"1/1/2019 - 3/31/2019, Every day, Daily Average",1667,1255,2212
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3649,100198 (3649),"1/1/2019 - 3/31/2019, Every day, Daily Average",908,600,1371
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3650,100028 (3650),"1/1/2019 - 3/31/2019, Every day, Daily Average",802,540,1190
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3651,100027 (3651),"1/1/2019 - 3/31/2019, Every day, Daily Average",883,600,1297
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3652,100099 (3652),"1/1/2019 - 3/31/2019, Every day, Daily Average",617,392,970
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3653,100152 (3653),"1/1/2019 - 3/31/2019, Every day, Daily Average",147,74,288
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3654,100514 (3654),"1/1/2019 - 3/31/2019, Every day, Daily Average",1779,1400,2260
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3655,100087 (3655),"1/1/2019 - 3/31/2019, Every day, Daily Average",687,429,1098
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3656,100025 (3656),"1/1/2019 - 3/31/2019, Every day, Daily Average",748,469,1192
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3657,100026 (3657),"1/1/2019 - 3/31/2019, Every day, Daily Average",956,625,1461
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3659,100195 (3659),"1/1/2019 - 3/31/2019, Every day, Daily Average",975,660,1439
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3660,100024 (3660),"1/1/2019 - 3/31/2019, Every day, Daily Average",659,415,1044
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3662,100023 (3662),"1/1/2019 - 3/31/2019, Every day, Daily Average",709,428,1172
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3663,100515 (3663),"1/1/2019 - 3/31/2019, Every day, Daily Average",1859,1430,2415
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3664,100022 (3664),"1/1/2019 - 3/31/2019, Every day, Daily Average",803,497,1297
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3665,10009C (3665),"1/1/2019 - 3/31/2019, Every day, Daily Average",649,410,1025
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3666,100571 (3666),"1/1/2019 - 3/31/2019, Every day, Daily Average",1242,871,1769
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3667,100082 (3667),"1/1/2019 - 3/31/2019, Every day, Daily Average",641,390,1052
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3668,100213 (3668),"1/1/2019 - 3/31/2019, Every day, Daily Average",1085,746,1577
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3669,100029 (3669),"1/1/2019 - 3/31/2019, Every day, Daily Average",806,525,1237
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3670,100021 (3670),"1/1/2019 - 3/31/2019, Every day, Daily Average",891,556,1426
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3671,100512 (3671),"1/1/2019 - 3/31/2019, Every day, Daily Average",1602,1181,2172
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3672,100197 (3672),"1/1/2019 - 3/31/2019, Every day, Daily Average",941,613,1444
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3674,10002A (3674),"1/1/2019 - 3/31/2019, Every day, Daily Average",881,558,1390
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3675,100573 (3675),"1/1/2019 - 3/31/2019, Every day, Daily Average",1299,929,1815
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3676,10002B (3676),"1/1/2019 - 3/31/2019, Every day, Daily Average",775,478,1255
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3678,10002C (3678),"1/1/2019 - 3/31/2019, Every day, Daily Average",653,406,1048
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3679,100103 (3679),"1/1/2019 - 3/31/2019, Every day, Daily Average",504,273,930
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3681,100491 (3681),"1/1/2019 - 3/31/2019, Every day, Daily Average",1942,1534,2457
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3682,100196 (3682),"1/1/2019 - 3/31/2019, Every day, Daily Average",1043,702,1549
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3683,100081 (3683),"1/1/2019 - 3/31/2019, Every day, Daily Average",597,343,1037
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3684,10009B (3684),"1/1/2019 - 3/31/2019, Every day, Daily Average",617,391,971
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3685,100574 (3685),"1/1/2019 - 3/31/2019, Every day, Daily Average",1378,991,1915
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3686,10002D (3686),"1/1/2019 - 3/31/2019, Every day, Daily Average",750,477,1176
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3688,10002F (3688),"1/1/2019 - 3/31/2019, Every day, Daily Average",808,522,1250
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3690,100201 (3690),"1/1/2019 - 3/31/2019, Every day, Daily Average",1211,836,1753
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3691,406613 (3691),"1/1/2019 - 3/31/2019, Every day, Daily Average",1728,1176,2537
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,100084 (3692),"1/1/2019 - 3/31/2019, Every day, Daily Average",595,358,987
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3694,10002E (3694),"1/1/2019 - 3/31/2019, Every day, Daily Average",946,598,1494
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3695,406772 (3695),"1/1/2019 - 3/31/2019, Every day, Daily Average",1649,1062,2559
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3696,10002L (3696),"1/1/2019 - 3/31/2019, Every day, Daily Average",750,450,1247
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3698,100575 (3698),"1/1/2019 - 3/31/2019, Every day, Daily Average",1411,1024,1943
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3700,100516 (3700),"1/1/2019 - 3/31/2019, Every day, Daily Average",1853,1431,2399
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3701,10002K (3701),"1/1/2019 - 3/31/2019, Every day, Daily Average",614,379,992
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3702,100494 (3702),"1/1/2019 - 3/31/2019, Every day, Daily Average",1920,1502,2453
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3703,100561 (3703),"1/1/2019 - 3/31/2019, Every day, Daily Average",1428,1037,1966
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3704,10002H (3704),"1/1/2019 - 3/31/2019, Every day, Daily Average",920,548,1543
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3705,100151 (3705),"1/1/2019 - 3/31/2019, Every day, Daily Average",325,171,614
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3706,10002G (3706),"1/1/2019 - 3/31/2019, Every day, Daily Average",820,509,1320
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3707,100475 (3707),"1/1/2019 - 3/31/2019, Every day, Daily Average",1929,1516,2453
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3708,100202 (3708),"1/1/2019 - 3/31/2019, Every day, Daily Average",1160,803,1675
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3709,10002J (3709),"1/1/2019 - 3/31/2019, Every day, Daily Average",600,368,976
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3710,100513 (3710),"1/1/2019 - 3/31/2019, Every day, Daily Average",1578,1159,2148
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3711,100562 (3711),"1/1/2019 - 3/31/2019, Every day, Daily Average",1501,1091,2064
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3712,100031 (3712),"1/1/2019 - 3/31/2019, Every day, Daily Average",937,611,1435
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3715,10002I (3715),"1/1/2019 - 3/31/2019, Every day, Daily Average",745,447,1241
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3716,10002M (3716),"1/1/2019 - 3/31/2019, Every day, Daily Average",604,368,991
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3717,100083 (3717),"1/1/2019 - 3/31/2019, Every day, Daily Average",527,303,914
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3718,100517 (3718),"1/1/2019 - 3/31/2019, Every day, Daily Average",1722,1326,2235
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3719,10002N (3719),"1/1/2019 - 3/31/2019, Every day, Daily Average",678,423,1086
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3720,100434 (3720),"1/1/2019 - 3/31/2019, Every day, Daily Average",1903,1485,2437
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3721,100521 (3721),"1/1/2019 - 3/31/2019, Every day, Daily Average",1514,1114,2056
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3722,100572 (3722),"1/1/2019 - 3/31/2019, Every day, Daily Average",1299,917,1838
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3724,10002O (3724),"1/1/2019 - 3/31/2019, Every day, Daily Average",724,460,1137
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3726,100435 (3726),"1/1/2019 - 3/31/2019, Every day, Daily Average",2155,1714,2708
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3727,100203 (3727),"1/1/2019 - 3/31/2019, Every day, Daily Average",1088,736,1607
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3728,100086 (3728),"1/1/2019 - 3/31/2019, Every day, Daily Average",563,332,952
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3729,100032 (3729),"1/1/2019 - 3/31/2019, Every day, Daily Average",778,503,1202
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3730,100576 (3730),"1/1/2019 - 3/31/2019, Every day, Daily Average",1364,988,1882
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3731,100034 (3731),"1/1/2019 - 3/31/2019, Every day, Daily Average",866,564,1327
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3732,100205 (3732),"1/1/2019 - 3/31/2019, Every day, Daily Average",1177,802,1725
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3733,10002Q (3733),"1/1/2019 - 3/31/2019, Every day, Daily Average",973,638,1483
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3736,100524 (3736),"1/1/2019 - 3/31/2019, Every day, Daily Average",1618,1214,2156
3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3737,100102 (3737),"1/1/2019 - 3/31/2019, Every day, Daily Average",403,218,744
